schema,table,column,type
raw,clicks_bronze_11,sku,"decimal(10,2)"
raw,clicks_bronze_11,amount,timestamp
raw,clicks_bronze_11,col_4,"decimal(10,2)"
raw,clicks_bronze_11,col_5,bigint
raw,clicks_bronze_11,col_6,bigint
raw,clicks_bronze_11,col_7,"decimal(10,2)"
raw,clicks_bronze_11,col_8,string
raw,clicks_bronze_11,col_9,int
raw,clicks_bronze_11,col_10,timestamp
raw,clicks_bronze_11,col_11,date
raw,clicks_bronze_11,col_12,bigint
raw,clicks_bronze_11,col_13,boolean
raw,clicks_bronze_12,status,boolean
raw,clicks_bronze_12,order_id,timestamp
raw,clicks_bronze_12,status,double
raw,clicks_bronze_12,col_4,date
raw,clicks_bronze_12,col_5,double
raw,clicks_bronze_12,col_6,bigint
raw,clicks_bronze_12,col_7,date
raw,clicks_bronze_12,col_8,bigint
raw,clicks_bronze_12,col_9,date
raw,clicks_bronze_12,col_10,boolean
raw,clicks_bronze_12,col_11,"decimal(10,2)"
raw,clicks_bronze_12,col_12,bigint
raw,clicks_bronze_12,col_13,date
raw,clicks_bronze_12,col_14,int
raw,clicks_bronze_12,col_15,double
raw,clicks_bronze_12,col_16,double
raw,clicks_bronze_13,order_id,string
raw,clicks_bronze_13,event_ts,int
raw,clicks_bronze_13,customer_id,double
raw,clicks_bronze_13,col_4,boolean
raw,clicks_bronze_13,col_5,bigint
raw,clicks_bronze_13,col_6,string
raw,clicks_bronze_13,col_7,timestamp
raw,clicks_bronze_13,col_8,string
raw,clicks_bronze_13,col_9,timestamp
raw,clicks_bronze_13,col_10,timestamp
raw,clicks_bronze_13,col_11,timestamp
raw,clicks_bronze_13,col_12,string
raw,clicks_bronze_13,col_13,double
raw,clicks_bronze_13,col_14,bigint
raw,clicks_bronze_13,col_15,string
raw,clicks_bronze_13,col_16,"decimal(10,2)"
raw,clicks_bronze_13,col_17,"decimal(10,2)"
raw,clicks_bronze_13,col_18,date
raw,clicks_bronze_14,amount,bigint
raw,clicks_bronze_14,dt,int
raw,clicks_bronze_14,amount,timestamp
raw,clicks_bronze_14,col_4,date
raw,clicks_bronze_14,col_5,date
raw,clicks_bronze_14,col_6,int
raw,clicks_bronze_14,col_7,bigint
raw,clicks_bronze_14,col_8,"decimal(10,2)"
raw,inventory_bronze_01,dt,boolean
raw,inventory_bronze_01,customer_id,double
raw,inventory_bronze_01,sku,string
raw,inventory_bronze_01,col_4,string
raw,inventory_bronze_01,col_5,bigint
raw,inventory_bronze_01,col_6,string
raw,inventory_bronze_01,col_7,boolean
raw,inventory_bronze_01,col_8,bigint
raw,inventory_bronze_01,col_9,bigint
raw,inventory_bronze_01,col_10,"decimal(10,2)"
raw,inventory_bronze_01,col_11,boolean
raw,inventory_bronze_01,col_12,"decimal(10,2)"
raw,inventory_bronze_01,col_13,string
raw,inventory_bronze_01,col_14,string
raw,inventory_bronze_02,order_id,"decimal(10,2)"
raw,inventory_bronze_02,sku,"decimal(10,2)"
raw,inventory_bronze_02,customer_id,int
raw,inventory_bronze_02,col_4,string
raw,inventory_bronze_02,col_5,"decimal(10,2)"
raw,inventory_bronze_02,col_6,"decimal(10,2)"
raw,inventory_bronze_02,col_7,date
raw,inventory_bronze_02,col_8,boolean
raw,inventory_bronze_02,col_9,double
raw,inventory_bronze_02,col_10,"decimal(10,2)"
raw,inventory_bronze_02,col_11,bigint
raw,inventory_bronze_02,col_12,date
raw,inventory_bronze_02,col_13,date
raw,inventory_bronze_02,col_14,double
raw,inventory_bronze_02,col_15,"decimal(10,2)"
raw,inventory_bronze_03,country,timestamp
raw,inventory_bronze_03,order_id,date
raw,inventory_bronze_03,sku,boolean
raw,inventory_bronze_03,col_4,date
raw,inventory_bronze_03,col_5,string
raw,inventory_bronze_03,col_6,timestamp
raw,inventory_bronze_03,col_7,boolean
raw,inventory_bronze_03,col_8,boolean
raw,inventory_bronze_03,col_9,date
raw,inventory_bronze_03,col_10,boolean
raw,inventory_bronze_04,status,int
raw,inventory_bronze_04,dt,timestamp
raw,inventory_bronze_04,order_id,timestamp
raw,inventory_bronze_04,col_4,string
raw,inventory_bronze_04,col_5,bigint
raw,inventory_bronze_04,col_6,date
raw,inventory_bronze_04,col_7,string
raw,inventory_bronze_04,col_8,int
raw,inventory_bronze_04,col_9,date
raw,inventory_bronze_05,customer_id,date
raw,inventory_bronze_05,customer_id,date
raw,inventory_bronze_05,amount,double
raw,inventory_bronze_05,col_4,timestamp
raw,inventory_bronze_05,col_5,double
raw,inventory_bronze_05,col_6,timestamp
raw,inventory_bronze_05,col_7,int
raw,inventory_bronze_05,col_8,double
raw,inventory_bronze_05,col_9,timestamp
raw,inventory_bronze_06,customer_id,date
raw,inventory_bronze_06,customer_id,string
raw,inventory_bronze_06,order_id,int
raw,inventory_bronze_06,col_4,timestamp
raw,inventory_bronze_06,col_5,timestamp
raw,inventory_bronze_06,col_6,int
raw,inventory_bronze_06,col_7,double
raw,inventory_bronze_06,col_8,"decimal(10,2)"
raw,inventory_bronze_06,col_9,"decimal(10,2)"
raw,inventory_bronze_06,col_10,boolean
raw,inventory_bronze_06,col_11,double
raw,inventory_bronze_06,col_12,"decimal(10,2)"
raw,inventory_bronze_06,col_13,int
raw,inventory_bronze_06,col_14,date
raw,inventory_bronze_06,col_15,bigint
raw,inventory_bronze_06,col_16,bigint
raw,inventory_bronze_06,col_17,boolean
raw,inventory_bronze_06,col_18,double
raw,inventory_bronze_07,dt,"decimal(10,2)"
raw,inventory_bronze_07,status,"decimal(10,2)"
raw,inventory_bronze_07,customer_id,date
raw,inventory_bronze_07,col_4,boolean
raw,inventory_bronze_07,col_5,bigint
raw,inventory_bronze_07,col_6,boolean
raw,inventory_bronze_07,col_7,"decimal(10,2)"
raw,inventory_bronze_07,col_8,int
raw,inventory_bronze_07,col_9,timestamp
raw,inventory_bronze_07,col_10,"decimal(10,2)"
raw,inventory_bronze_07,col_11,bigint
raw,inventory_bronze_07,col_12,bigint
raw,inventory_bronze_07,col_13,date
raw,inventory_bronze_07,col_14,double
raw,inventory_bronze_07,col_15,string
raw,inventory_bronze_07,col_16,string
raw,inventory_bronze_08,customer_id,timestamp
raw,inventory_bronze_08,sku,bigint
raw,inventory_bronze_08,order_id,int
raw,inventory_bronze_08,col_4,double
raw,inventory_bronze_08,col_5,bigint
raw,inventory_bronze_08,col_6,"decimal(10,2)"
raw,inventory_bronze_08,col_7,string
raw,inventory_bronze_08,col_8,date
raw,inventory_bronze_08,col_9,"decimal(10,2)"
raw,inventory_bronze_09,amount,boolean
raw,inventory_bronze_09,order_id,int
raw,inventory_bronze_09,dt,"decimal(10,2)"
raw,inventory_bronze_09,col_4,"decimal(10,2)"
raw,inventory_bronze_09,col_5,string
raw,inventory_bronze_09,col_6,int
raw,inventory_bronze_09,col_7,int
raw,inventory_bronze_09,col_8,int
raw,inventory_bronze_09,col_9,double
raw,inventory_bronze_09,col_10,double
raw,inventory_bronze_09,col_11,boolean
raw,inventory_bronze_09,col_12,boolean
raw,inventory_bronze_09,col_13,date
raw,inventory_bronze_10,country,int
raw,inventory_bronze_10,status,timestamp
raw,inventory_bronze_10,sku,"decimal(10,2)"
raw,inventory_bronze_10,col_4,string
raw,inventory_bronze_10,col_5,string
raw,inventory_bronze_10,col_6,string
raw,inventory_bronze_10,col_7,string
raw,inventory_bronze_10,col_8,timestamp
raw,inventory_bronze_10,col_9,timestamp
raw,inventory_bronze_11,dt,string
raw,inventory_bronze_11,dt,boolean
raw,inventory_bronze_11,order_id,timestamp
raw,inventory_bronze_11,col_4,boolean
raw,inventory_bronze_11,col_5,bigint
raw,inventory_bronze_11,col_6,date
raw,inventory_bronze_11,col_7,bigint
raw,inventory_bronze_11,col_8,"decimal(10,2)"
raw,inventory_bronze_11,col_9,double
raw,inventory_bronze_11,col_10,int
raw,inventory_bronze_11,col_11,int
raw,inventory_bronze_11,col_12,timestamp
raw,inventory_bronze_11,col_13,bigint
raw,inventory_bronze_12,customer_id,boolean
raw,inventory_bronze_12,dt,double
raw,inventory_bronze_12,sku,"decimal(10,2)"
raw,inventory_bronze_12,col_4,double
raw,inventory_bronze_12,col_5,double
raw,inventory_bronze_12,col_6,date
raw,inventory_bronze_12,col_7,string
raw,inventory_bronze_12,col_8,bigint
raw,inventory_bronze_12,col_9,date
raw,inventory_bronze_12,col_10,date
raw,inventory_bronze_12,col_11,int
raw,inventory_bronze_12,col_12,"decimal(10,2)"
raw,inventory_bronze_12,col_13,date
raw,inventory_bronze_12,col_14,timestamp
raw,inventory_bronze_12,col_15,string
raw,inventory_bronze_12,col_16,bigint
raw,inventory_bronze_12,col_17,timestamp
raw,inventory_bronze_13,event_ts,double
raw,inventory_bronze_13,country,int
raw,inventory_bronze_13,customer_id,date
raw,inventory_bronze_13,col_4,boolean
raw,inventory_bronze_13,col_5,double
raw,inventory_bronze_13,col_6,double
raw,inventory_bronze_13,col_7,string
raw,inventory_bronze_13,col_8,timestamp
raw,inventory_bronze_13,col_9,string
raw,inventory_bronze_13,col_10,int
raw,inventory_bronze_13,col_11,bigint
raw,inventory_bronze_13,col_12,double
raw,inventory_bronze_14,country,"decimal(10,2)"
raw,inventory_bronze_14,amount,double
raw,inventory_bronze_14,order_id,bigint
raw,inventory_bronze_14,col_4,"decimal(10,2)"
raw,inventory_bronze_14,col_5,bigint
raw,inventory_bronze_14,col_6,date
raw,inventory_bronze_14,col_7,"decimal(10,2)"
raw,inventory_bronze_14,col_8,boolean
raw,inventory_bronze_14,col_9,boolean
raw,inventory_bronze_14,col_10,"decimal(10,2)"
raw,inventory_bronze_14,col_11,string
raw,inventory_bronze_14,col_12,int
raw,inventory_bronze_14,col_13,double
raw,inventory_bronze_14,col_14,date
raw,inventory_bronze_14,col_15,double
raw,inventory_bronze_14,col_16,boolean
raw,inventory_bronze_14,col_17,double
raw,inventory_bronze_14,col_18,timestamp
raw,pricing_bronze_01,status,"decimal(10,2)"
raw,pricing_bronze_01,event_ts,string
raw,pricing_bronze_01,order_id,date
raw,pricing_bronze_01,col_4,boolean
raw,pricing_bronze_01,col_5,"decimal(10,2)"
raw,pricing_bronze_01,col_6,double
raw,pricing_bronze_01,col_7,"decimal(10,2)"
raw,pricing_bronze_01,col_8,bigint
raw,pricing_bronze_01,col_9,"decimal(10,2)"
raw,pricing_bronze_01,col_10,int
raw,pricing_bronze_01,col_11,string
raw,pricing_bronze_01,col_12,int
raw,pricing_bronze_01,col_13,bigint
raw,pricing_bronze_01,col_14,int
raw,pricing_bronze_01,col_15,timestamp
raw,pricing_bronze_01,col_16,string
raw,pricing_bronze_01,col_17,double
raw,pricing_bronze_01,col_18,boolean
raw,pricing_bronze_02,order_id,int
raw,pricing_bronze_02,status,string
raw,pricing_bronze_02,status,int
raw,pricing_bronze_02,col_4,"decimal(10,2)"
raw,pricing_bronze_02,col_5,boolean
raw,pricing_bronze_02,col_6,date
raw,pricing_bronze_02,col_7,double
raw,pricing_bronze_02,col_8,"decimal(10,2)"
raw,pricing_bronze_02,col_9,date
raw,pricing_bronze_02,col_10,boolean
raw,pricing_bronze_02,col_11,timestamp
raw,pricing_bronze_02,col_12,int
raw,pricing_bronze_02,col_13,timestamp
raw,pricing_bronze_02,col_14,bigint
raw,pricing_bronze_03,country,timestamp
raw,pricing_bronze_03,dt,bigint
raw,pricing_bronze_03,customer_id,timestamp
raw,pricing_bronze_03,col_4,"decimal(10,2)"
raw,pricing_bronze_03,col_5,string
raw,pricing_bronze_03,col_6,bigint
raw,pricing_bronze_03,col_7,string
raw,pricing_bronze_03,col_8,"decimal(10,2)"
raw,pricing_bronze_04,order_id,date
raw,pricing_bronze_04,event_ts,string
raw,pricing_bronze_04,order_id,bigint
raw,pricing_bronze_04,col_4,timestamp
raw,pricing_bronze_04,col_5,boolean
raw,pricing_bronze_04,col_6,string
raw,pricing_bronze_04,col_7,double
raw,pricing_bronze_04,col_8,bigint
raw,pricing_bronze_04,col_9,timestamp
raw,pricing_bronze_04,col_10,int
raw,pricing_bronze_04,col_11,timestamp
raw,pricing_bronze_04,col_12,bigint
raw,pricing_bronze_05,country,date
raw,pricing_bronze_05,dt,"decimal(10,2)"
raw,pricing_bronze_05,event_ts,date
raw,pricing_bronze_05,col_4,int
raw,pricing_bronze_05,col_5,timestamp
raw,pricing_bronze_05,col_6,bigint
raw,pricing_bronze_05,col_7,date
raw,pricing_bronze_05,col_8,"decimal(10,2)"
raw,pricing_bronze_05,col_9,boolean
raw,pricing_bronze_05,col_10,"decimal(10,2)"
raw,pricing_bronze_06,status,date
raw,pricing_bronze_06,order_id,string
raw,pricing_bronze_06,customer_id,double
raw,pricing_bronze_06,col_4,"decimal(10,2)"
raw,pricing_bronze_06,col_5,timestamp
raw,pricing_bronze_06,col_6,date
raw,pricing_bronze_06,col_7,timestamp
raw,pricing_bronze_06,col_8,timestamp
raw,pricing_bronze_06,col_9,string
raw,pricing_bronze_07,dt,timestamp
raw,pricing_bronze_07,customer_id,string
raw,pricing_bronze_07,sku,"decimal(10,2)"
raw,pricing_bronze_07,col_4,int
raw,pricing_bronze_07,col_5,date
raw,pricing_bronze_07,col_6,bigint
raw,pricing_bronze_07,col_7,bigint
raw,pricing_bronze_07,col_8,timestamp
raw,pricing_bronze_07,col_9,"decimal(10,2)"
raw,pricing_bronze_07,col_10,int
raw,pricing_bronze_07,col_11,"decimal(10,2)"
raw,pricing_bronze_07,col_12,boolean
raw,pricing_bronze_08,dt,boolean
raw,pricing_bronze_08,amount,timestamp
raw,pricing_bronze_08,dt,bigint
raw,pricing_bronze_08,col_4,date
raw,pricing_bronze_08,col_5,bigint
raw,pricing_bronze_08,col_6,"decimal(10,2)"
raw,pricing_bronze_08,col_7,"decimal(10,2)"
raw,pricing_bronze_08,col_8,date
raw,pricing_bronze_08,col_9,date
raw,pricing_bronze_08,col_10,int
raw,pricing_bronze_08,col_11,double
raw,pricing_bronze_08,col_12,int
raw,pricing_bronze_08,col_13,boolean
raw,pricing_bronze_09,customer_id,string
raw,pricing_bronze_09,order_id,"decimal(10,2)"
raw,pricing_bronze_09,country,boolean
raw,pricing_bronze_09,col_4,string
raw,pricing_bronze_09,col_5,bigint
raw,pricing_bronze_09,col_6,double
raw,pricing_bronze_09,col_7,boolean
raw,pricing_bronze_09,col_8,timestamp
raw,pricing_bronze_09,col_9,double
raw,pricing_bronze_09,col_10,double
raw,pricing_bronze_09,col_11,date
raw,pricing_bronze_09,col_12,double
raw,pricing_bronze_09,col_13,string
raw,pricing_bronze_09,col_14,bigint
raw,pricing_bronze_09,col_15,bigint
raw,pricing_bronze_09,col_16,date
raw,pricing_bronze_09,col_17,int
raw,pricing_bronze_09,col_18,double
raw,pricing_bronze_10,dt,bigint
raw,pricing_bronze_10,status,double
raw,pricing_bronze_10,sku,int
raw,pricing_bronze_10,col_4,timestamp
raw,pricing_bronze_10,col_5,double
raw,pricing_bronze_10,col_6,double
raw,pricing_bronze_10,col_7,int
raw,pricing_bronze_10,col_8,"decimal(10,2)"
raw,pricing_bronze_10,col_9,bigint
raw,pricing_bronze_10,col_10,string
raw,pricing_bronze_10,col_11,string
raw,pricing_bronze_10,col_12,"decimal(10,2)"
raw,pricing_bronze_10,col_13,boolean
raw,pricing_bronze_10,col_14,timestamp
raw,pricing_bronze_11,country,"decimal(10,2)"
raw,pricing_bronze_11,status,timestamp
raw,pricing_bronze_11,country,"decimal(10,2)"
raw,pricing_bronze_11,col_4,double
raw,pricing_bronze_11,col_5,int
raw,pricing_bronze_11,col_6,boolean
raw,pricing_bronze_11,col_7,string
raw,pricing_bronze_11,col_8,bigint
raw,pricing_bronze_11,col_9,bigint
raw,pricing_bronze_12,sku,double
raw,pricing_bronze_12,country,double
raw,pricing_bronze_12,customer_id,double
raw,pricing_bronze_12,col_4,int
raw,pricing_bronze_12,col_5,date
raw,pricing_bronze_12,col_6,date
raw,pricing_bronze_12,col_7,timestamp
raw,pricing_bronze_12,col_8,bigint
raw,pricing_bronze_12,col_9,double
raw,pricing_bronze_12,col_10,date
raw,pricing_bronze_12,col_11,int
raw,pricing_bronze_12,col_12,timestamp
raw,pricing_bronze_12,col_13,boolean
raw,pricing_bronze_12,col_14,bigint
raw,pricing_bronze_12,col_15,timestamp
raw,pricing_bronze_13,customer_id,int
raw,pricing_bronze_13,sku,"decimal(10,2)"
raw,pricing_bronze_13,status,timestamp
raw,pricing_bronze_13,col_4,double
raw,pricing_bronze_13,col_5,"decimal(10,2)"
raw,pricing_bronze_13,col_6,timestamp
raw,pricing_bronze_13,col_7,boolean
raw,pricing_bronze_13,col_8,"decimal(10,2)"
raw,pricing_bronze_13,col_9,int
raw,pricing_bronze_13,col_10,"decimal(10,2)"
raw,pricing_bronze_13,col_11,string
raw,pricing_bronze_13,col_12,string
raw,pricing_bronze_13,col_13,date
raw,pricing_bronze_13,col_14,timestamp
raw,pricing_bronze_13,col_15,boolean
raw,pricing_bronze_13,col_16,int
raw,pricing_bronze_13,col_17,int
raw,pricing_bronze_13,col_18,int
raw,pricing_bronze_14,status,timestamp
raw,pricing_bronze_14,amount,bigint
raw,pricing_bronze_14,status,double
raw,pricing_bronze_14,col_4,int
raw,pricing_bronze_14,col_5,bigint
raw,pricing_bronze_14,col_6,double
raw,pricing_bronze_14,col_7,boolean
raw,pricing_bronze_14,col_8,double
raw,pricing_bronze_14,col_9,bigint
raw,pricing_bronze_14,col_10,timestamp
raw,pricing_bronze_14,col_11,string
raw,pricing_bronze_14,col_12,boolean
raw,pricing_bronze_14,col_13,string
raw,pricing_bronze_14,col_14,bigint
raw,pricing_bronze_14,col_15,string
raw,pricing_bronze_14,col_16,date
raw,pricing_bronze_14,col_17,string
raw,sessions_bronze_01,order_id,int
raw,sessions_bronze_01,sku,date
raw,sessions_bronze_01,country,int
raw,sessions_bronze_01,col_4,string
raw,sessions_bronze_01,col_5,timestamp
raw,sessions_bronze_01,col_6,bigint
raw,sessions_bronze_01,col_7,double
raw,sessions_bronze_01,col_8,bigint
raw,sessions_bronze_01,col_9,bigint
raw,sessions_bronze_01,col_10,boolean
raw,sessions_bronze_01,col_11,boolean
raw,sessions_bronze_01,col_12,date
raw,sessions_bronze_01,col_13,string
raw,sessions_bronze_02,sku,"decimal(10,2)"
raw,sessions_bronze_02,event_ts,timestamp
raw,sessions_bronze_02,customer_id,timestamp
raw,sessions_bronze_02,col_4,boolean
raw,sessions_bronze_02,col_5,boolean
raw,sessions_bronze_02,col_6,bigint
raw,sessions_bronze_02,col_7,double
raw,sessions_bronze_02,col_8,timestamp
raw,sessions_bronze_02,col_9,date
raw,sessions_bronze_02,col_10,int
raw,sessions_bronze_02,col_11,double
raw,sessions_bronze_02,col_12,timestamp
raw,sessions_bronze_02,col_13,string
raw,sessions_bronze_02,col_14,int
raw,sessions_bronze_03,event_ts,int
raw,sessions_bronze_03,customer_id,string
raw,sessions_bronze_03,customer_id,timestamp
raw,sessions_bronze_03,col_4,date
raw,sessions_bronze_03,col_5,timestamp
raw,sessions_bronze_03,col_6,bigint
raw,sessions_bronze_03,col_7,boolean
raw,sessions_bronze_03,col_8,double
raw,sessions_bronze_03,col_9,double
raw,sessions_bronze_03,col_10,bigint
raw,sessions_bronze_03,col_11,boolean
raw,sessions_bronze_03,col_12,int
raw,sessions_bronze_03,col_13,double
raw,sessions_bronze_04,customer_id,"decimal(10,2)"
raw,sessions_bronze_04,order_id,int
raw,sessions_bronze_04,amount,string
raw,sessions_bronze_04,col_4,int
raw,sessions_bronze_04,col_5,boolean
raw,sessions_bronze_04,col_6,"decimal(10,2)"
raw,sessions_bronze_04,col_7,"decimal(10,2)"
raw,sessions_bronze_04,col_8,string
raw,sessions_bronze_04,col_9,timestamp
raw,sessions_bronze_04,col_10,int
raw,sessions_bronze_05,amount,double
